P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName	P_InvoiceNumber	P_Price	P_Quantity
067	126946	126946	expenseCategory	C	food	PT_Group9039	PT_Sup9039	PT_Add9039	PT_ContactName9039	PT_EMAIL01@test.com	PT_Phone9039	PT_SampleNotes9039	NSPT9039	PT10238	PT_Prod9039	16	5	CS	Dairy	PTINV9151	3	32
067	126953	126953	expenseCategory	D	food	PT_Group9040	PT_Sup9040	PT_Add9040	PT_ContactName9040	PT_EMAIL02@test.com	PT_Phone9040	PT_SampleNotes9040	NSPT9040	PT10239	PT_Prod9040	20	5	EA	Dairy	PTINV9152	45	43
067	126961	126961	expenseCategory	F	food	PT_Group9041	PT_Sup9041	PT_Add9041	PT_ContactName9041	PT_EMAIL01@test.com	PT_Phone9041	PT_SampleNotes9041	NSPT9041	PT10240	PT_Prod9041	25	5	CS	Dairy	PTINV9153	45	33
067	126979	126979	expenseCategory	D	nonFood	PT_Group9042	PT_Sup9042	PT_Add9042	PT_ContactName9042	PT_EMAIL02@test.com	PT_Phone9042	PT_SampleNotes9042	NSPT9042	PT10241	PT_Prod9042	10	5	EA	Paper Towel	PTINV9154	23	24
067	126987	126987	expenseCategory	F	food	PT_Group9043	PT_Sup9043	PT_Add9043	PT_ContactName9043	PT_EMAIL01@test.com	PT_Phone9043	PT_SampleNotes9043	NSPT9043	PT10242	PT_Prod9043	12	5	CS	Paper Towel	PTINV9155	14	50
067	126995	126995	expenseCategory	C	food	PT_Group9044	PT_Sup9044	PT_Add9044	PT_ContactName9044	PT_EMAIL02@test.com	PT_Phone9044	PT_SampleNotes9044	NSPT9044	PT10243	PT_Prod9044	15	5	EA	Paper Towel	PTINV9156	12	9
067	127019	127019	expenseCategory	D	food	PT_Group9045	PT_Sup9045	PT_Add9045	PT_ContactName9045	PT_EMAIL01@test.com	PT_Phone9045	PT_SampleNotes9045	NSPT9045	PT10244	PT_Prod9045	18	5	CS	Dairy	PTINV9157	6	8
067	127035	127035	location	F	food	PT_Group9046	PT_Sup9046	PT_Add9046	PT_ContactName9046	PT_EMAIL02@test.com	PT_Phone9046	PT_SampleNotes9046	NSPT9046	PT10245	PT_Prod9046	30	5	EA	Paper Towel	PTINV9158	6	51
067	127043	127043	expenseCategory	D	nonFood	PT_Group9047	PT_Sup9047	PT_Add9047	PT_ContactName9047	PT_EMAIL01@test.com	PT_Phone9047	PT_SampleNotes9047	NSPT9047	PT10246	PT_Prod9047	15	5	CS	Paper Towel	PTINV9159	4	25
067	127050	127050	expenseCategory	F	food	PT_Group9048	PT_Sup9048	PT_Add9048	PT_ContactName9048	PT_EMAIL02@test.com	PT_Phone9048	PT_SampleNotes9048	NSPT9048	PT10247	PT_Prod9048	20	5	EA	Meat	PTINV9160	20	10
067	127068	127068	expenseCategory	C	food	PT_Group9049	PT_Sup9049	PT_Add9049	PT_ContactName9049	PT_EMAIL01@test.com	PT_Phone9049	PT_SampleNotes9049	NSPT9049	PT10248	PT_Prod9049	12	5	CS	Meat	PTINV9161	30	34
067	127076	127076	expenseCategory	D	food	PT_Group9050	PT_Sup9050	PT_Add9050	PT_ContactName9050	PT_EMAIL02@test.com	PT_Phone9050	PT_SampleNotes9050	NSPT9050	PT10249	PT_Prod9050	15	5	EA	Meat	PTINV9162	8	44
067	127084	127084	expenseCategory	F	food	PT_Group9051	PT_Sup9051	PT_Add9051	PT_ContactName9051	PT_EMAIL01@test.com	PT_Phone9051	PT_SampleNotes9051	NSPT9051	PT10250	PT_Prod9051	12	5	CS	Meat	PTINV9163	10	26
067	127092	127092	expenseCategory	D	nonFood	PT_Group9052	PT_Sup9052	PT_Add9052	PT_ContactName9052	PT_EMAIL02@test.com	PT_Phone9052	PT_SampleNotes9052	NSPT9052	PT10251	PT_Prod9052	15	5	EA	Meat	PTINV9164	12	35
067	127100	127100	location	F	food	PT_Group9053	PT_Sup9053	PT_Add9053	PT_ContactName9053	PT_EMAIL01@test.com	PT_Phone9053	PT_SampleNotes9053	NSPT9053	PT10252	PT_Prod9053	16	5	CS	Meat	PTINV9165	15	52
067	127118	127118	expenseCategory	C	food	PT_Group9054	PT_Sup9054	PT_Add9054	PT_ContactName9054	PT_EMAIL02@test.com	PT_Phone9054	PT_SampleNotes9054	NSPT9054	PT10253	PT_Prod9054	20	5	EA	Dairy	PTINV9166	20	53
067	127126	127126	expenseCategory	D	food	PT_Group9055	PT_Sup9055	PT_Add9055	PT_ContactName9055	PT_EMAIL01@test.com	PT_Phone9055	PT_SampleNotes9055	NSPT9055	PT10254	PT_Prod9055	25	5	CS	Dairy	PTINV9167	50	35
067	127134	127134	expenseCategory	F	food	PT_Group9056	PT_Sup9056	PT_Add9056	PT_ContactName9056	PT_EMAIL02@test.com	PT_Phone9056	PT_SampleNotes9056	NSPT9056	PT10255	PT_Prod9056	10	5	EA	Dairy	PTINV9168	20	54
067	127142	127142	expenseCategory	D	nonFood	PT_Group9057	PT_Sup9057	PT_Add9057	PT_ContactName9057	PT_EMAIL01@test.com	PT_Phone9057	PT_SampleNotes9057	NSPT9057	PT10256	PT_Prod9057	12	5	CS	Paper Towel	PTINV9169	75	27
067	127159	127159	expenseCategory	F	food	PT_Group9058	PT_Sup9058	PT_Add9058	PT_ContactName9058	PT_EMAIL02@test.com	PT_Phone9058	PT_SampleNotes9058	NSPT9058	PT10257	PT_Prod9058	15	5	EA	Paper Towel	PTINV9170	60	45
067	127167	127167	expenseCategory	C	food	PT_Group9059	PT_Sup9059	PT_Add9059	PT_ContactName9059	PT_EMAIL01@test.com	PT_Phone9059	PT_SampleNotes9059	NSPT9059	PT10258	PT_Prod9059	18	5	CS	Paper Towel	PTINV9171	5	36
067	127175	127175	expenseCategory	D	food	PT_Group9060	PT_Sup9060	PT_Add9060	PT_ContactName9060	PT_EMAIL02@test.com	PT_Phone9060	PT_SampleNotes9060	NSPT9060	PT10259	PT_Prod9060	30	5	EA	Paper Towel	PTINV9172	3	28
067	127183	127183	location	F	food	PT_Group9061	PT_Sup9061	PT_Add9061	PT_ContactName9061	PT_EMAIL01@test.com	PT_Phone9061	PT_SampleNotes9061	NSPT9061	PT10260	PT_Prod9061	15	5	CS	Dairy	PTINV9173	45	55
067	127191	127191	expenseCategory	D	nonFood	PT_Group9062	PT_Sup9062	PT_Add9062	PT_ContactName9062	PT_EMAIL02@test.com	PT_Phone9062	PT_SampleNotes9062	NSPT9062	PT10261	PT_Prod9062	20	5	EA	Paper Towel	PTINV9174	45	46
067	127209	127209	expenseCategory	F	food	PT_Group9063	PT_Sup9063	PT_Add9063	PT_ContactName9063	PT_EMAIL01@test.com	PT_Phone9063	PT_SampleNotes9063	NSPT9063	PT10262	PT_Prod9063	12	5	CS	Meat	PTINV9175	23	7
067	127217	127217	expenseCategory	C	food	PT_Group9064	PT_Sup9064	PT_Add9064	PT_ContactName9064	PT_EMAIL02@test.com	PT_Phone9064	PT_SampleNotes9064	NSPT9064	PT10263	PT_Prod9064	15	5	EA	Meat	PTINV9176	14	29
067	127233	127233	expenseCategory	D	food	PT_Group9065	PT_Sup9065	PT_Add9065	PT_ContactName9065	PT_EMAIL01@test.com	PT_Phone9065	PT_SampleNotes9065	NSPT9065	PT10264	PT_Prod9065	16	5	CS	Meat	PTINV9177	12	56
067	127241	127241	expenseCategory	F	food	PT_Group9066	PT_Sup9066	PT_Add9066	PT_ContactName9066	PT_EMAIL02@test.com	PT_Phone9066	PT_SampleNotes9066	NSPT9066	PT10265	PT_Prod9066	20	5	EA	Dairy	PTINV9178	6	37
067	127258	127258	expenseCategory	D	nonFood	PT_Group9067	PT_Sup9067	PT_Add9067	PT_ContactName9067	PT_EMAIL01@test.com	PT_Phone9067	PT_SampleNotes9067	NSPT9067	PT10266	PT_Prod9067	25	5	CS	Dairy	PTINV9179	6	57
067	127266	127266	expenseCategory	F	food	PT_Group9068	PT_Sup9068	PT_Add9068	PT_ContactName9068	PT_EMAIL02@test.com	PT_Phone9068	PT_SampleNotes9068	NSPT9068	PT10267	PT_Prod9068	10	5	EA	Dairy	PTINV9180	4	47
067	127274	127274	expenseCategory	C	food	PT_Group9069	PT_Sup9069	PT_Add9069	PT_ContactName9069	PT_EMAIL01@test.com	PT_Phone9069	PT_SampleNotes9069	NSPT9069	PT10268	PT_Prod9069	12	5	CS	Paper Towel	PTINV9181	20	38
067	127282	127282	location	D	food	PT_Group9070	PT_Sup9070	PT_Add9070	PT_ContactName9070	PT_EMAIL02@test.com	PT_Phone9070	PT_SampleNotes9070	NSPT9070	PT10269	PT_Prod9070	15	5	EA	Paper Towel	PTINV9182	30	60
067	127290	127290	expenseCategory	F	food	PT_Group9071	PT_Sup9071	PT_Add9071	PT_ContactName9071	PT_EMAIL01@test.com	PT_Phone9071	PT_SampleNotes9071	NSPT9071	PT10270	PT_Prod9071	18	5	CS	Paper Towel	PTINV9183	8	58
067	127308	127308	expenseCategory	D	nonFood	PT_Group9072	PT_Sup9072	PT_Add9072	PT_ContactName9072	PT_EMAIL02@test.com	PT_Phone9072	PT_SampleNotes9072	NSPT9072	PT10271	PT_Prod9072	30	5	EA	Paper Towel	PTINV9184	10	61
067	127316	127316	expenseCategory	F	food	PT_Group9073	PT_Sup9073	PT_Add9073	PT_ContactName9073	PT_EMAIL01@test.com	PT_Phone9073	PT_SampleNotes9073	NSPT9073	PT10272	PT_Prod9073	15	5	CS	Meat	PTINV9185	12	70
067	127324	127324	expenseCategory	C	food	PT_Group9074	PT_Sup9074	PT_Add9074	PT_ContactName9074	PT_EMAIL02@test.com	PT_Phone9074	PT_SampleNotes9074	NSPT9074	PT10273	PT_Prod9074	20	5	EA	Meat	PTINV9186	15	48
067	127332	127332	expenseCategory	D	food	PT_Group9075	PT_Sup9075	PT_Add9075	PT_ContactName9075	PT_EMAIL01@test.com	PT_Phone9075	PT_SampleNotes9075	NSPT9075	PT10274	PT_Prod9075	12	5	CS	Meat	PTINV9187	20	62
067	127340	127340	expenseCategory	F	food	PT_Group9076	PT_Sup9076	PT_Add9076	PT_ContactName9076	PT_EMAIL02@test.com	PT_Phone9076	PT_SampleNotes9076	NSPT9076	PT10275	PT_Prod9076	15	5	EA	Dairy	PTINV9188	50	80
067	127357	127357	location	D	nonFood	PT_Group9077	PT_Sup9077	PT_Add9077	PT_ContactName9077	PT_EMAIL01@test.com	PT_Phone9077	PT_SampleNotes9077	NSPT9077	PT10276	PT_Prod9077	16	5	CS	Dairy	PTINV9189	20	71
067	127365	127365	expenseCategory	F	food	PT_Group9078	PT_Sup9078	PT_Add9078	PT_ContactName9078	PT_EMAIL02@test.com	PT_Phone9078	PT_SampleNotes9078	NSPT9078	PT10277	PT_Prod9078	20	5	EA	Dairy	PTINV9190	75	6
067	127373	127373	expenseCategory	C	food	PT_Group9079	PT_Sup9079	PT_Add9079	PT_ContactName9079	PT_EMAIL01@test.com	PT_Phone9079	PT_SampleNotes9079	NSPT9079	PT10278	PT_Prod9079	25	5	CS	Paper Towel	PTINV9191	60	39
067	127381	127381	expenseCategory	D	food	PT_Group9080	PT_Sup9080	PT_Add9080	PT_ContactName9080	PT_EMAIL02@test.com	PT_Phone9080	PT_SampleNotes9080	NSPT9080	PT10279	PT_Prod9080	10	5	EA	Paper Towel	PTINV9192	5	59
067	127399	127399	expenseCategory	F	food	PT_Group9081	PT_Sup9081	PT_Add9081	PT_ContactName9081	PT_EMAIL01@test.com	PT_Phone9081	PT_SampleNotes9081	NSPT9081	PT10280	PT_Prod9081	12	5	CS	Paper Towel	PTINV9193	3	63
067	127407	127407	expenseCategory	D	nonFood	PT_Group9082	PT_Sup9082	PT_Add9082	PT_ContactName9082	PT_EMAIL02@test.com	PT_Phone9082	PT_SampleNotes9082	NSPT9082	PT10281	PT_Prod9082	15	5	EA	Paper Towel	PTINV9194	45	72
067	127415	127415	expenseCategory	F	food	PT_Group9083	PT_Sup9083	PT_Add9083	PT_ContactName9083	PT_EMAIL01@test.com	PT_Phone9083	PT_SampleNotes9083	NSPT9083	PT10282	PT_Prod9083	18	5	CS	Dairy	PTINV9195	45	49
067	127423	127423	expenseCategory	C	food	PT_Group9084	PT_Sup9084	PT_Add9084	PT_ContactName9084	PT_EMAIL02@test.com	PT_Phone9084	PT_SampleNotes9084	NSPT9084	PT10283	PT_Prod9084	30	5	EA	Paper Towel	PTINV9196	23	5
067	127431	127431	location	D	food	PT_Group9085	PT_Sup9085	PT_Add9085	PT_ContactName9085	PT_EMAIL01@test.com	PT_Phone9085	PT_SampleNotes9085	NSPT9085	PT10284	PT_Prod9085	15	5	CS	Paper Towel	PTINV9197	14	73
067	127449	127449	expenseCategory	F	food	PT_Group9086	PT_Sup9086	PT_Add9086	PT_ContactName9086	PT_EMAIL02@test.com	PT_Phone9086	PT_SampleNotes9086	NSPT9086	PT10285	PT_Prod9086	20	5	EA	Meat	PTINV9198	12	64
067	127456	127456	expenseCategory	D	nonFood	PT_Group9087	PT_Sup9087	PT_Add9087	PT_ContactName9087	PT_EMAIL01@test.com	PT_Phone9087	PT_SampleNotes9087	NSPT9087	PT10286	PT_Prod9087	12	5	CS	Meat	PTINV9199	6	12
067	127464	127464	expenseCategory	F	food	PT_Group9088	PT_Sup9088	PT_Add9088	PT_ContactName9088	PT_EMAIL02@test.com	PT_Phone9088	PT_SampleNotes9088	NSPT9088	PT10287	PT_Prod9088	15	5	EA	Meat	PTINV9200	6	15
067	127472	127472	expenseCategory	C	food	PT_Group9089	PT_Sup9089	PT_Add9089	PT_ContactName9089	PT_EMAIL01@test.com	PT_Phone9089	PT_SampleNotes9089	NSPT9089	PT10288	PT_Prod9089	16	5	CS	Dairy	PTINV9201	4	20
067	127480	127480	expenseCategory	D	food	PT_Group9090	PT_Sup9090	PT_Add9090	PT_ContactName9090	PT_EMAIL02@test.com	PT_Phone9090	PT_SampleNotes9090	NSPT9090	PT10289	PT_Prod9090	20	5	EA	Dairy	PTINV9202	20	55
067	127498	127498	expenseCategory	F	food	PT_Group9091	PT_Sup9091	PT_Add9091	PT_ContactName9091	PT_EMAIL01@test.com	PT_Phone9091	PT_SampleNotes9091	NSPT9091	PT10290	PT_Prod9091	25	5	CS	Dairy	PTINV9203	30	74
067	127506	127506	expenseCategory	D	nonFood	PT_Group9092	PT_Sup9092	PT_Add9092	PT_ContactName9092	PT_EMAIL02@test.com	PT_Phone9092	PT_SampleNotes9092	NSPT9092	PT10291	PT_Prod9092	10	5	EA	Paper Towel	PTINV9204	8	34
067	127514	127514	expenseCategory	F	food	PT_Group9093	PT_Sup9093	PT_Add9093	PT_ContactName9093	PT_EMAIL01@test.com	PT_Phone9093	PT_SampleNotes9093	NSPT9093	PT10292	PT_Prod9093	12	5	CS	Paper Towel	PTINV9205	10	21
067	127522	127522	location	C	food	PT_Group9094	PT_Sup9094	PT_Add9094	PT_ContactName9094	PT_EMAIL02@test.com	PT_Phone9094	PT_SampleNotes9094	NSPT9094	PT10293	PT_Prod9094	15	5	EA	Paper Towel	PTINV9206	12	65
067	127530	127530	expenseCategory	D	food	PT_Group9095	PT_Sup9095	PT_Add9095	PT_ContactName9095	PT_EMAIL01@test.com	PT_Phone9095	PT_SampleNotes9095	NSPT9095	PT10294	PT_Prod9095	18	5	CS	Dairy	PTINV9207	15	42
067	127548	127548	expenseCategory	F	food	PT_Group9096	PT_Sup9096	PT_Add9096	PT_ContactName9096	PT_EMAIL02@test.com	PT_Phone9096	PT_SampleNotes9096	NSPT9096	PT10295	PT_Prod9096	30	5	EA	Paper Towel	PTINV9208	20	35
067	127555	127555	expenseCategory	D	nonFood	PT_Group9097	PT_Sup9097	PT_Add9097	PT_ContactName9097	PT_EMAIL01@test.com	PT_Phone9097	PT_SampleNotes9097	NSPT9097	PT10296	PT_Prod9097	15	5	CS	Paper Towel	PTINV9209	50	75
067	127563	127563	expenseCategory	F	food	PT_Group9098	PT_Sup9098	PT_Add9098	PT_ContactName9098	PT_EMAIL02@test.com	PT_Phone9098	PT_SampleNotes9098	NSPT9098	PT10297	PT_Prod9098	20	5	EA	Meat	PTINV9210	20	10
067	127571	127571	expenseCategory	C	food	PT_Group9099	PT_Sup9099	PT_Add9099	PT_ContactName9099	PT_EMAIL01@test.com	PT_Phone9099	PT_SampleNotes9099	NSPT9099	PT10298	PT_Prod9099	12	5	CS	Meat	PTINV9211	75	33
067	127589	127589	expenseCategory	D	food	PT_Group9100	PT_Sup9100	PT_Add9100	PT_ContactName9100	PT_EMAIL02@test.com	PT_Phone9100	PT_SampleNotes9100	NSPT9100	PT10299	PT_Prod9100	15	5	EA	Meat	PTINV9212	60	66
067	127597	127597	location	F	food	PT_Group9101	PT_Sup9101	PT_Add9101	PT_ContactName9101	PT_EMAIL01@test.com	PT_Phone9101	PT_SampleNotes9101	NSPT9101	PT10300	PT_Prod9101	12	5	CS	Meat	PTINV9213	5	12
067	127605	127605	expenseCategory	D	nonFood	PT_Group9102	PT_Sup9102	PT_Add9102	PT_ContactName9102	PT_EMAIL02@test.com	PT_Phone9102	PT_SampleNotes9102	NSPT9102	PT10301	PT_Prod9102	15	5	EA	Meat	PTINV9214	3	49
067	127613	127613	expenseCategory	F	food	PT_Group9103	PT_Sup9103	PT_Add9103	PT_ContactName9103	PT_EMAIL01@test.com	PT_Phone9103	PT_SampleNotes9103	NSPT9103	PT10302	PT_Prod9103	16	5	CS	Meat	PTINV9215	45	32
067	127621	127621	expenseCategory	C	food	PT_Group9104	PT_Sup9104	PT_Add9104	PT_ContactName9104	PT_EMAIL02@test.com	PT_Phone9104	PT_SampleNotes9104	NSPT9104	PT10303	PT_Prod9104	20	5	EA	Dairy	PTINV9216	45	29
067	127639	127639	expenseCategory	D	food	PT_Group9105	PT_Sup9105	PT_Add9105	PT_ContactName9105	PT_EMAIL01@test.com	PT_Phone9105	PT_SampleNotes9105	NSPT9105	PT10304	PT_Prod9105	25	5	CS	Dairy	PTINV9217	23	37
067	127647	127647	expenseCategory	F	food	PT_Group9106	PT_Sup9106	PT_Add9106	PT_ContactName9106	PT_EMAIL02@test.com	PT_Phone9106	PT_SampleNotes9106	NSPT9106	PT10305	PT_Prod9106	10	5	EA	Dairy	PTINV9218	14	23
067	127654	127654	expenseCategory	D	nonFood	PT_Group9107	PT_Sup9107	PT_Add9107	PT_ContactName9107	PT_EMAIL01@test.com	PT_Phone9107	PT_SampleNotes9107	NSPT9107	PT10306	PT_Prod9107	12	5	CS	Paper Towel	PTINV9219	12	52
067	127662	127662	expenseCategory	F	food	PT_Group9108	PT_Sup9108	PT_Add9108	PT_ContactName9108	PT_EMAIL02@test.com	PT_Phone9108	PT_SampleNotes9108	NSPT9108	PT10307	PT_Prod9108	15	5	EA	Paper Towel	PTINV9220	6	68
067	127670	127670	location	C	food	PT_Group9109	PT_Sup9109	PT_Add9109	PT_ContactName9109	PT_EMAIL01@test.com	PT_Phone9109	PT_SampleNotes9109	NSPT9109	PT10308	PT_Prod9109	18	5	CS	Paper Towel	PTINV9221	6	22
067	127688	127688	expenseCategory	D	food	PT_Group9110	PT_Sup9110	PT_Add9110	PT_ContactName9110	PT_EMAIL02@test.com	PT_Phone9110	PT_SampleNotes9110	NSPT9110	PT10309	PT_Prod9110	30	5	EA	Paper Towel	PTINV9222	4	38
067	127696	127696	expenseCategory	F	food	PT_Group9111	PT_Sup9111	PT_Add9111	PT_ContactName9111	PT_EMAIL01@test.com	PT_Phone9111	PT_SampleNotes9111	NSPT9111	PT10310	PT_Prod9111	15	5	CS	Dairy	PTINV9223	20	44
067	127704	127704	expenseCategory	D	nonFood	PT_Group9112	PT_Sup9112	PT_Add9112	PT_ContactName9112	PT_EMAIL02@test.com	PT_Phone9112	PT_SampleNotes9112	NSPT9112	PT10311	PT_Prod9112	20	5	EA	Paper Towel	PTINV9224	30	77
067	127712	127712	expenseCategory	F	food	PT_Group9113	PT_Sup9113	PT_Add9113	PT_ContactName9113	PT_EMAIL01@test.com	PT_Phone9113	PT_SampleNotes9113	NSPT9113	PT10312	PT_Prod9113	12	5	CS	Meat	PTINV9225	8	76
067	127720	127720	expenseCategory	C	food	PT_Group9114	PT_Sup9114	PT_Add9114	PT_ContactName9114	PT_EMAIL02@test.com	PT_Phone9114	PT_SampleNotes9114	NSPT9114	PT10313	PT_Prod9114	15	5	EA	Meat	PTINV9226	10	30
067	127738	127738	expenseCategory	D	food	PT_Group9115	PT_Sup9115	PT_Add9115	PT_ContactName9115	PT_EMAIL01@test.com	PT_Phone9115	PT_SampleNotes9115	NSPT9115	PT10314	PT_Prod9115	16	5	CS	Meat	PTINV9227	12	35
067	127746	127746	expenseCategory	F	food	PT_Group9116	PT_Sup9116	PT_Add9116	PT_ContactName9116	PT_EMAIL02@test.com	PT_Phone9116	PT_SampleNotes9116	NSPT9116	PT10315	PT_Prod9116	20	5	EA	Dairy	PTINV9228	15	42
067	127753	127753	expenseCategory	D	nonFood	PT_Group9117	PT_Sup9117	PT_Add9117	PT_ContactName9117	PT_EMAIL01@test.com	PT_Phone9117	PT_SampleNotes9117	NSPT9117	PT10316	PT_Prod9117	25	5	CS	Dairy	PTINV9229	20	90
067	127761	127761	location	F	food	PT_Group9118	PT_Sup9118	PT_Add9118	PT_ContactName9118	PT_EMAIL02@test.com	PT_Phone9118	PT_SampleNotes9118	NSPT9118	PT10317	PT_Prod9118	10	5	EA	Dairy	PTINV9230	50	85
067	127779	127779	expenseCategory	C	food	PT_Group9119	PT_Sup9119	PT_Add9119	PT_ContactName9119	PT_EMAIL01@test.com	PT_Phone9119	PT_SampleNotes9119	NSPT9119	PT10318	PT_Prod9119	12	5	CS	Paper Towel	PTINV9231	20	95
067	127787	127787	expenseCategory	D	food	PT_Group9120	PT_Sup9120	PT_Add9120	PT_ContactName9120	PT_EMAIL02@test.com	PT_Phone9120	PT_SampleNotes9120	NSPT9120	PT10319	PT_Prod9120	15	5	EA	Paper Towel	PTINV9232	75	45
067	127795	127795	expenseCategory	F	food	PT_Group9121	PT_Sup9121	PT_Add9121	PT_ContactName9121	PT_EMAIL01@test.com	PT_Phone9121	PT_SampleNotes9121	NSPT9121	PT10320	PT_Prod9121	18	5	CS	Paper Towel	PTINV9233	60	51
067	127803	127803	expenseCategory	D	nonFood	PT_Group9122	PT_Sup9122	PT_Add9122	PT_ContactName9122	PT_EMAIL02@test.com	PT_Phone9122	PT_SampleNotes9122	NSPT9122	PT10321	PT_Prod9122	30	5	EA	Paper Towel	PTINV9234	5	10
067	127811	127811	expenseCategory	F	food	PT_Group9123	PT_Sup9123	PT_Add9123	PT_ContactName9123	PT_EMAIL01@test.com	PT_Phone9123	PT_SampleNotes9123	NSPT9123	PT10322	PT_Prod9123	15	5	CS	Meat	PTINV9235	3	11
067	127829	127829	expenseCategory	C	food	PT_Group9124	PT_Sup9124	PT_Add9124	PT_ContactName9124	PT_EMAIL02@test.com	PT_Phone9124	PT_SampleNotes9124	NSPT9124	PT10323	PT_Prod9124	20	5	EA	Meat	PTINV9236	45	12
067	127837	127837	location	D	food	PT_Group9125	PT_Sup9125	PT_Add9125	PT_ContactName9125	PT_EMAIL01@test.com	PT_Phone9125	PT_SampleNotes9125	NSPT9125	PT10324	PT_Prod9125	12	5	CS	Meat	PTINV9237	45	13
067	127845	127845	expenseCategory	F	food	PT_Group9126	PT_Sup9126	PT_Add9126	PT_ContactName9126	PT_EMAIL02@test.com	PT_Phone9126	PT_SampleNotes9126	NSPT9126	PT10325	PT_Prod9126	15	5	EA	Dairy	PTINV9238	23	14
067	127852	127852	expenseCategory	D	nonFood	PT_Group9127	PT_Sup9127	PT_Add9127	PT_ContactName9127	PT_EMAIL01@test.com	PT_Phone9127	PT_SampleNotes9127	NSPT9127	PT10326	PT_Prod9127	16	5	CS	Dairy	PTINV9239	14	15
067	127860	127860	expenseCategory	F	food	PT_Group9128	PT_Sup9128	PT_Add9128	PT_ContactName9128	PT_EMAIL02@test.com	PT_Phone9128	PT_SampleNotes9128	NSPT9128	PT10327	PT_Prod9128	20	5	EA	Dairy	PTINV9240	12	16
067	127878	127878	expenseCategory	C	food	PT_Group9129	PT_Sup9129	PT_Add9129	PT_ContactName9129	PT_EMAIL01@test.com	PT_Phone9129	PT_SampleNotes9129	NSPT9129	PT10328	PT_Prod9129	25	5	CS	Paper Towel	PTINV9241	6	17
067	127886	127886	expenseCategory	D	food	PT_Group9130	PT_Sup9130	PT_Add9130	PT_ContactName9130	PT_EMAIL02@test.com	PT_Phone9130	PT_SampleNotes9130	NSPT9130	PT10329	PT_Prod9130	10	5	EA	Paper Towel	PTINV9242	6	18
