P_OpCo	P_CustomerID	P_UserID	P_Location	P_StorageName	P_FoodType	P_GroupName	P_SupplierName	P_Address	P_ContactName	P_Email	P_PhoneNumber	P_Notes	P_ProductName	P_MaterialID	P_Brand	P_AvgWtPerCase	P_PackPerSize	P_UOM	P_CategoryName	P_InvoiceNumber	P_Price	P_Quantity
067	156513	156513	expenseCategory	D	food	PT_Group11475	PT_Sup11475	PT_Add11475	PT_ContactName11475	PT_EMAIL01@test.com	PT_Phone11475	PT_SampleNotes11475	NSPT11475	PT12674	PT_Prod11475	12	5	CS	Meat	PTINV11587	3	10
067	156521	156521	expenseCategory	F	food	PT_Group11476	PT_Sup11476	PT_Add11476	PT_ContactName11476	PT_EMAIL02@test.com	PT_Phone11476	PT_SampleNotes11476	NSPT11476	PT12675	PT_Prod11476	15	5	EA	Dairy	PTINV11588	45	34
067	156539	156539	expenseCategory	D	nonFood	PT_Group11477	PT_Sup11477	PT_Add11477	PT_ContactName11477	PT_EMAIL01@test.com	PT_Phone11477	PT_SampleNotes11477	NSPT11477	PT12676	PT_Prod11477	16	5	CS	Dairy	PTINV11589	45	44
067	156547	156547	expenseCategory	F	food	PT_Group11478	PT_Sup11478	PT_Add11478	PT_ContactName11478	PT_EMAIL02@test.com	PT_Phone11478	PT_SampleNotes11478	NSPT11478	PT12677	PT_Prod11478	20	5	EA	Dairy	PTINV11590	23	26
067	156554	156554	expenseCategory	C	food	PT_Group11479	PT_Sup11479	PT_Add11479	PT_ContactName11479	PT_EMAIL01@test.com	PT_Phone11479	PT_SampleNotes11479	NSPT11479	PT12678	PT_Prod11479	25	5	CS	Paper Towel	PTINV11591	14	35
067	156562	156562	location	D	food	PT_Group11480	PT_Sup11480	PT_Add11480	PT_ContactName11480	PT_EMAIL02@test.com	PT_Phone11480	PT_SampleNotes11480	NSPT11480	PT12679	PT_Prod11480	10	5	EA	Paper Towel	PTINV11592	12	52
067	156570	156570	expenseCategory	F	food	PT_Group11481	PT_Sup11481	PT_Add11481	PT_ContactName11481	PT_EMAIL01@test.com	PT_Phone11481	PT_SampleNotes11481	NSPT11481	PT12680	PT_Prod11481	12	5	CS	Paper Towel	PTINV11593	6	53
067	156588	156588	expenseCategory	D	nonFood	PT_Group11482	PT_Sup11482	PT_Add11482	PT_ContactName11482	PT_EMAIL02@test.com	PT_Phone11482	PT_SampleNotes11482	NSPT11482	PT12681	PT_Prod11482	15	5	EA	Paper Towel	PTINV11594	6	35
067	156596	156596	expenseCategory	F	food	PT_Group11483	PT_Sup11483	PT_Add11483	PT_ContactName11483	PT_EMAIL01@test.com	PT_Phone11483	PT_SampleNotes11483	NSPT11483	PT12682	PT_Prod11483	18	5	CS	Dairy	PTINV11595	4	54
067	156604	156604	expenseCategory	C	food	PT_Group11484	PT_Sup11484	PT_Add11484	PT_ContactName11484	PT_EMAIL02@test.com	PT_Phone11484	PT_SampleNotes11484	NSPT11484	PT12683	PT_Prod11484	30	5	EA	Paper Towel	PTINV11596	20	27
067	156612	156612	expenseCategory	D	food	PT_Group11485	PT_Sup11485	PT_Add11485	PT_ContactName11485	PT_EMAIL01@test.com	PT_Phone11485	PT_SampleNotes11485	NSPT11485	PT12684	PT_Prod11485	15	5	CS	Paper Towel	PTINV11597	30	45
067	156620	156620	expenseCategory	F	food	PT_Group11486	PT_Sup11486	PT_Add11486	PT_ContactName11486	PT_EMAIL02@test.com	PT_Phone11486	PT_SampleNotes11486	NSPT11486	PT12685	PT_Prod11486	20	5	EA	Meat	PTINV11598	8	36
067	156638	156638	location	D	nonFood	PT_Group11487	PT_Sup11487	PT_Add11487	PT_ContactName11487	PT_EMAIL01@test.com	PT_Phone11487	PT_SampleNotes11487	NSPT11487	PT12686	PT_Prod11487	12	5	CS	Meat	PTINV11599	10	28
067	156646	156646	expenseCategory	F	food	PT_Group11488	PT_Sup11488	PT_Add11488	PT_ContactName11488	PT_EMAIL02@test.com	PT_Phone11488	PT_SampleNotes11488	NSPT11488	PT12687	PT_Prod11488	15	5	EA	Meat	PTINV11600	12	55
067	156653	156653	expenseCategory	C	food	PT_Group11489	PT_Sup11489	PT_Add11489	PT_ContactName11489	PT_EMAIL01@test.com	PT_Phone11489	PT_SampleNotes11489	NSPT11489	PT12688	PT_Prod11489	16	5	CS	Dairy	PTINV11601	15	46
067	156661	156661	expenseCategory	D	food	PT_Group11490	PT_Sup11490	PT_Add11490	PT_ContactName11490	PT_EMAIL02@test.com	PT_Phone11490	PT_SampleNotes11490	NSPT11490	PT12689	PT_Prod11490	20	5	EA	Dairy	PTINV11602	20	7
067	156679	156679	expenseCategory	F	food	PT_Group11491	PT_Sup11491	PT_Add11491	PT_ContactName11491	PT_EMAIL01@test.com	PT_Phone11491	PT_SampleNotes11491	NSPT11491	PT12690	PT_Prod11491	25	5	CS	Dairy	PTINV11603	50	29
067	156687	156687	expenseCategory	D	nonFood	PT_Group11492	PT_Sup11492	PT_Add11492	PT_ContactName11492	PT_EMAIL02@test.com	PT_Phone11492	PT_SampleNotes11492	NSPT11492	PT12691	PT_Prod11492	10	5	EA	Paper Towel	PTINV11604	20	56
067	156695	156695	expenseCategory	F	food	PT_Group11493	PT_Sup11493	PT_Add11493	PT_ContactName11493	PT_EMAIL01@test.com	PT_Phone11493	PT_SampleNotes11493	NSPT11493	PT12692	PT_Prod11493	12	5	CS	Paper Towel	PTINV11605	75	37
067	156703	156703	expenseCategory	C	food	PT_Group11494	PT_Sup11494	PT_Add11494	PT_ContactName11494	PT_EMAIL02@test.com	PT_Phone11494	PT_SampleNotes11494	NSPT11494	PT12693	PT_Prod11494	15	5	EA	Paper Towel	PTINV11606	60	57
067	156711	156711	location	D	food	PT_Group11495	PT_Sup11495	PT_Add11495	PT_ContactName11495	PT_EMAIL01@test.com	PT_Phone11495	PT_SampleNotes11495	NSPT11495	PT12694	PT_Prod11495	18	5	CS	Dairy	PTINV11607	5	47
067	156729	156729	expenseCategory	F	food	PT_Group11496	PT_Sup11496	PT_Add11496	PT_ContactName11496	PT_EMAIL02@test.com	PT_Phone11496	PT_SampleNotes11496	NSPT11496	PT12695	PT_Prod11496	30	5	EA	Paper Towel	PTINV11608	3	38
067	156737	156737	expenseCategory	D	nonFood	PT_Group11497	PT_Sup11497	PT_Add11497	PT_ContactName11497	PT_EMAIL01@test.com	PT_Phone11497	PT_SampleNotes11497	NSPT11497	PT12696	PT_Prod11497	15	5	CS	Paper Towel	PTINV11609	45	60
067	156745	156745	expenseCategory	F	food	PT_Group11498	PT_Sup11498	PT_Add11498	PT_ContactName11498	PT_EMAIL02@test.com	PT_Phone11498	PT_SampleNotes11498	NSPT11498	PT12697	PT_Prod11498	20	5	EA	Meat	PTINV11610	45	58
067	156752	156752	expenseCategory	C	food	PT_Group11499	PT_Sup11499	PT_Add11499	PT_ContactName11499	PT_EMAIL01@test.com	PT_Phone11499	PT_SampleNotes11499	NSPT11499	PT12698	PT_Prod11499	12	5	CS	Meat	PTINV11611	23	61
067	156760	156760	expenseCategory	D	food	PT_Group11500	PT_Sup11500	PT_Add11500	PT_ContactName11500	PT_EMAIL02@test.com	PT_Phone11500	PT_SampleNotes11500	NSPT11500	PT12699	PT_Prod11500	15	5	EA	Meat	PTINV11612	14	70
067	156778	156778	expenseCategory	F	food	PT_Group11501	PT_Sup11501	PT_Add11501	PT_ContactName11501	PT_EMAIL01@test.com	PT_Phone11501	PT_SampleNotes11501	NSPT11501	PT12700	PT_Prod11501	12	5	CS	Meat	PTINV11613	12	48
067	156786	156786	expenseCategory	D	nonFood	PT_Group11502	PT_Sup11502	PT_Add11502	PT_ContactName11502	PT_EMAIL02@test.com	PT_Phone11502	PT_SampleNotes11502	NSPT11502	PT12701	PT_Prod11502	15	5	EA	Meat	PTINV11614	6	62
067	156794	156794	expenseCategory	F	food	PT_Group11503	PT_Sup11503	PT_Add11503	PT_ContactName11503	PT_EMAIL01@test.com	PT_Phone11503	PT_SampleNotes11503	NSPT11503	PT12702	PT_Prod11503	16	5	CS	Meat	PTINV11615	6	80
067	156802	156802	location	C	food	PT_Group11504	PT_Sup11504	PT_Add11504	PT_ContactName11504	PT_EMAIL02@test.com	PT_Phone11504	PT_SampleNotes11504	NSPT11504	PT12703	PT_Prod11504	20	5	EA	Dairy	PTINV11616	4	71
067	156810	156810	expenseCategory	D	food	PT_Group11505	PT_Sup11505	PT_Add11505	PT_ContactName11505	PT_EMAIL01@test.com	PT_Phone11505	PT_SampleNotes11505	NSPT11505	PT12704	PT_Prod11505	25	5	CS	Dairy	PTINV11617	20	6
067	156828	156828	expenseCategory	F	food	PT_Group11506	PT_Sup11506	PT_Add11506	PT_ContactName11506	PT_EMAIL02@test.com	PT_Phone11506	PT_SampleNotes11506	NSPT11506	PT12705	PT_Prod11506	10	5	EA	Dairy	PTINV11618	30	39
067	156836	156836	expenseCategory	D	nonFood	PT_Group11507	PT_Sup11507	PT_Add11507	PT_ContactName11507	PT_EMAIL01@test.com	PT_Phone11507	PT_SampleNotes11507	NSPT11507	PT12706	PT_Prod11507	12	5	CS	Paper Towel	PTINV11619	8	59
067	156844	156844	expenseCategory	F	food	PT_Group11508	PT_Sup11508	PT_Add11508	PT_ContactName11508	PT_EMAIL02@test.com	PT_Phone11508	PT_SampleNotes11508	NSPT11508	PT12707	PT_Prod11508	15	5	EA	Paper Towel	PTINV11620	10	63
067	156851	156851	expenseCategory	C	food	PT_Group11509	PT_Sup11509	PT_Add11509	PT_ContactName11509	PT_EMAIL01@test.com	PT_Phone11509	PT_SampleNotes11509	NSPT11509	PT12708	PT_Prod11509	18	5	CS	Paper Towel	PTINV11621	12	72
067	156869	156869	expenseCategory	D	food	PT_Group11510	PT_Sup11510	PT_Add11510	PT_ContactName11510	PT_EMAIL02@test.com	PT_Phone11510	PT_SampleNotes11510	NSPT11510	PT12709	PT_Prod11510	30	5	EA	Paper Towel	PTINV11622	15	49
067	156877	156877	location	F	food	PT_Group11511	PT_Sup11511	PT_Add11511	PT_ContactName11511	PT_EMAIL01@test.com	PT_Phone11511	PT_SampleNotes11511	NSPT11511	PT12710	PT_Prod11511	15	5	CS	Dairy	PTINV11623	20	5
067	156885	156885	expenseCategory	D	nonFood	PT_Group11512	PT_Sup11512	PT_Add11512	PT_ContactName11512	PT_EMAIL02@test.com	PT_Phone11512	PT_SampleNotes11512	NSPT11512	PT12711	PT_Prod11512	20	5	EA	Paper Towel	PTINV11624	50	73
067	156893	156893	expenseCategory	F	food	PT_Group11513	PT_Sup11513	PT_Add11513	PT_ContactName11513	PT_EMAIL01@test.com	PT_Phone11513	PT_SampleNotes11513	NSPT11513	PT12712	PT_Prod11513	12	5	CS	Meat	PTINV11625	20	64
067	156901	156901	expenseCategory	C	food	PT_Group11514	PT_Sup11514	PT_Add11514	PT_ContactName11514	PT_EMAIL02@test.com	PT_Phone11514	PT_SampleNotes11514	NSPT11514	PT12713	PT_Prod11514	15	5	EA	Meat	PTINV11626	75	12
067	156919	156919	expenseCategory	D	food	PT_Group11515	PT_Sup11515	PT_Add11515	PT_ContactName11515	PT_EMAIL01@test.com	PT_Phone11515	PT_SampleNotes11515	NSPT11515	PT12714	PT_Prod11515	16	5	CS	Meat	PTINV11627	60	15
067	156927	156927	expenseCategory	F	food	PT_Group11516	PT_Sup11516	PT_Add11516	PT_ContactName11516	PT_EMAIL02@test.com	PT_Phone11516	PT_SampleNotes11516	NSPT11516	PT12715	PT_Prod11516	20	5	EA	Dairy	PTINV11628	5	20
067	156935	156935	expenseCategory	D	nonFood	PT_Group11517	PT_Sup11517	PT_Add11517	PT_ContactName11517	PT_EMAIL01@test.com	PT_Phone11517	PT_SampleNotes11517	NSPT11517	PT12716	PT_Prod11517	25	5	CS	Dairy	PTINV11629	3	55
067	156943	156943	location	F	food	PT_Group11518	PT_Sup11518	PT_Add11518	PT_ContactName11518	PT_EMAIL02@test.com	PT_Phone11518	PT_SampleNotes11518	NSPT11518	PT12717	PT_Prod11518	10	5	EA	Dairy	PTINV11630	45	74
067	156950	156950	expenseCategory	C	food	PT_Group11519	PT_Sup11519	PT_Add11519	PT_ContactName11519	PT_EMAIL01@test.com	PT_Phone11519	PT_SampleNotes11519	NSPT11519	PT12718	PT_Prod11519	12	5	CS	Paper Towel	PTINV11631	45	34
067	156968	156968	expenseCategory	D	food	PT_Group11520	PT_Sup11520	PT_Add11520	PT_ContactName11520	PT_EMAIL02@test.com	PT_Phone11520	PT_SampleNotes11520	NSPT11520	PT12719	PT_Prod11520	15	5	EA	Paper Towel	PTINV11632	23	21
067	156976	156976	expenseCategory	F	food	PT_Group11521	PT_Sup11521	PT_Add11521	PT_ContactName11521	PT_EMAIL01@test.com	PT_Phone11521	PT_SampleNotes11521	NSPT11521	PT12720	PT_Prod11521	18	5	CS	Paper Towel	PTINV11633	14	65
067	156984	156984	expenseCategory	D	nonFood	PT_Group11522	PT_Sup11522	PT_Add11522	PT_ContactName11522	PT_EMAIL02@test.com	PT_Phone11522	PT_SampleNotes11522	NSPT11522	PT12721	PT_Prod11522	30	5	EA	Paper Towel	PTINV11634	12	42
067	156992	156992	expenseCategory	F	food	PT_Group11523	PT_Sup11523	PT_Add11523	PT_ContactName11523	PT_EMAIL01@test.com	PT_Phone11523	PT_SampleNotes11523	NSPT11523	PT12722	PT_Prod11523	15	5	CS	Meat	PTINV11635	6	35
067	157008	157008	expenseCategory	C	food	PT_Group11524	PT_Sup11524	PT_Add11524	PT_ContactName11524	PT_EMAIL02@test.com	PT_Phone11524	PT_SampleNotes11524	NSPT11524	PT12723	PT_Prod11524	20	5	EA	Meat	PTINV11636	6	75
067	157016	157016	expenseCategory	D	food	PT_Group11525	PT_Sup11525	PT_Add11525	PT_ContactName11525	PT_EMAIL01@test.com	PT_Phone11525	PT_SampleNotes11525	NSPT11525	PT12724	PT_Prod11525	12	5	CS	Meat	PTINV11637	4	10
067	157032	157032	expenseCategory	F	food	PT_Group11526	PT_Sup11526	PT_Add11526	PT_ContactName11526	PT_EMAIL02@test.com	PT_Phone11526	PT_SampleNotes11526	NSPT11526	PT12725	PT_Prod11526	15	5	EA	Dairy	PTINV11638	20	33
067	157040	157040	location	D	nonFood	PT_Group11527	PT_Sup11527	PT_Add11527	PT_ContactName11527	PT_EMAIL01@test.com	PT_Phone11527	PT_SampleNotes11527	NSPT11527	PT12726	PT_Prod11527	16	5	CS	Dairy	PTINV11639	30	66
067	157057	157057	expenseCategory	F	food	PT_Group11528	PT_Sup11528	PT_Add11528	PT_ContactName11528	PT_EMAIL02@test.com	PT_Phone11528	PT_SampleNotes11528	NSPT11528	PT12727	PT_Prod11528	20	5	EA	Dairy	PTINV11640	8	12
067	157065	157065	expenseCategory	C	food	PT_Group11529	PT_Sup11529	PT_Add11529	PT_ContactName11529	PT_EMAIL01@test.com	PT_Phone11529	PT_SampleNotes11529	NSPT11529	PT12728	PT_Prod11529	25	5	CS	Paper Towel	PTINV11641	10	49
067	157073	157073	expenseCategory	D	food	PT_Group11530	PT_Sup11530	PT_Add11530	PT_ContactName11530	PT_EMAIL02@test.com	PT_Phone11530	PT_SampleNotes11530	NSPT11530	PT12729	PT_Prod11530	10	5	EA	Paper Towel	PTINV11642	12	32
067	157081	157081	expenseCategory	F	food	PT_Group11531	PT_Sup11531	PT_Add11531	PT_ContactName11531	PT_EMAIL01@test.com	PT_Phone11531	PT_SampleNotes11531	NSPT11531	PT12730	PT_Prod11531	12	5	CS	Paper Towel	PTINV11643	15	29
067	157099	157099	expenseCategory	D	nonFood	PT_Group11532	PT_Sup11532	PT_Add11532	PT_ContactName11532	PT_EMAIL02@test.com	PT_Phone11532	PT_SampleNotes11532	NSPT11532	PT12731	PT_Prod11532	15	5	EA	Paper Towel	PTINV11644	20	37
067	157107	157107	expenseCategory	F	food	PT_Group11533	PT_Sup11533	PT_Add11533	PT_ContactName11533	PT_EMAIL01@test.com	PT_Phone11533	PT_SampleNotes11533	NSPT11533	PT12732	PT_Prod11533	18	5	CS	Dairy	PTINV11645	50	23
067	157123	157123	location	C	food	PT_Group11534	PT_Sup11534	PT_Add11534	PT_ContactName11534	PT_EMAIL02@test.com	PT_Phone11534	PT_SampleNotes11534	NSPT11534	PT12733	PT_Prod11534	30	5	EA	Paper Towel	PTINV11646	20	52
067	157131	157131	expenseCategory	D	food	PT_Group11535	PT_Sup11535	PT_Add11535	PT_ContactName11535	PT_EMAIL01@test.com	PT_Phone11535	PT_SampleNotes11535	NSPT11535	PT12734	PT_Prod11535	15	5	CS	Paper Towel	PTINV11647	75	68
067	157164	157164	expenseCategory	F	food	PT_Group11536	PT_Sup11536	PT_Add11536	PT_ContactName11536	PT_EMAIL02@test.com	PT_Phone11536	PT_SampleNotes11536	NSPT11536	PT12735	PT_Prod11536	20	5	EA	Meat	PTINV11648	60	22
067	157180	157180	expenseCategory	D	nonFood	PT_Group11537	PT_Sup11537	PT_Add11537	PT_ContactName11537	PT_EMAIL01@test.com	PT_Phone11537	PT_SampleNotes11537	NSPT11537	PT12736	PT_Prod11537	12	5	CS	Meat	PTINV11649	5	38
067	157198	157198	expenseCategory	F	food	PT_Group11538	PT_Sup11538	PT_Add11538	PT_ContactName11538	PT_EMAIL02@test.com	PT_Phone11538	PT_SampleNotes11538	NSPT11538	PT12737	PT_Prod11538	15	5	EA	Meat	PTINV11650	3	44
067	157206	157206	expenseCategory	C	food	PT_Group11539	PT_Sup11539	PT_Add11539	PT_ContactName11539	PT_EMAIL01@test.com	PT_Phone11539	PT_SampleNotes11539	NSPT11539	PT12738	PT_Prod11539	16	5	CS	Dairy	PTINV11651	45	77
067	157214	157214	expenseCategory	D	food	PT_Group11540	PT_Sup11540	PT_Add11540	PT_ContactName11540	PT_EMAIL02@test.com	PT_Phone11540	PT_SampleNotes11540	NSPT11540	PT12739	PT_Prod11540	20	5	EA	Dairy	PTINV11652	45	76
067	157222	157222	expenseCategory	F	food	PT_Group11541	PT_Sup11541	PT_Add11541	PT_ContactName11541	PT_EMAIL01@test.com	PT_Phone11541	PT_SampleNotes11541	NSPT11541	PT12740	PT_Prod11541	25	5	CS	Dairy	PTINV11653	23	30
067	157230	157230	location	D	nonFood	PT_Group11542	PT_Sup11542	PT_Add11542	PT_ContactName11542	PT_EMAIL02@test.com	PT_Phone11542	PT_SampleNotes11542	NSPT11542	PT12741	PT_Prod11542	10	5	EA	Paper Towel	PTINV11654	14	35
067	157248	157248	expenseCategory	F	food	PT_Group11543	PT_Sup11543	PT_Add11543	PT_ContactName11543	PT_EMAIL01@test.com	PT_Phone11543	PT_SampleNotes11543	NSPT11543	PT12742	PT_Prod11543	12	5	CS	Paper Towel	PTINV11655	12	42
067	157255	157255	expenseCategory	C	food	PT_Group11544	PT_Sup11544	PT_Add11544	PT_ContactName11544	PT_EMAIL02@test.com	PT_Phone11544	PT_SampleNotes11544	NSPT11544	PT12743	PT_Prod11544	15	5	EA	Paper Towel	PTINV11656	6	90
067	157263	157263	expenseCategory	D	food	PT_Group11545	PT_Sup11545	PT_Add11545	PT_ContactName11545	PT_EMAIL01@test.com	PT_Phone11545	PT_SampleNotes11545	NSPT11545	PT12744	PT_Prod11545	18	5	CS	Dairy	PTINV11657	6	85
067	157271	157271	expenseCategory	F	food	PT_Group11546	PT_Sup11546	PT_Add11546	PT_ContactName11546	PT_EMAIL02@test.com	PT_Phone11546	PT_SampleNotes11546	NSPT11546	PT12745	PT_Prod11546	30	5	EA	Paper Towel	PTINV11658	4	95
067	157297	157297	expenseCategory	D	nonFood	PT_Group11547	PT_Sup11547	PT_Add11547	PT_ContactName11547	PT_EMAIL01@test.com	PT_Phone11547	PT_SampleNotes11547	NSPT11547	PT12746	PT_Prod11547	15	5	CS	Paper Towel	PTINV11659	20	45
067	157305	157305	expenseCategory	F	food	PT_Group11548	PT_Sup11548	PT_Add11548	PT_ContactName11548	PT_EMAIL02@test.com	PT_Phone11548	PT_SampleNotes11548	NSPT11548	PT12747	PT_Prod11548	20	5	EA	Meat	PTINV11660	30	51
067	157313	157313	expenseCategory	C	food	PT_Group11549	PT_Sup11549	PT_Add11549	PT_ContactName11549	PT_EMAIL01@test.com	PT_Phone11549	PT_SampleNotes11549	NSPT11549	PT12748	PT_Prod11549	12	5	CS	Meat	PTINV11661	8	10
067	157321	157321	expenseCategory	D	food	PT_Group11550	PT_Sup11550	PT_Add11550	PT_ContactName11550	PT_EMAIL02@test.com	PT_Phone11550	PT_SampleNotes11550	NSPT11550	PT12749	PT_Prod11550	15	5	EA	Meat	PTINV11662	10	10
067	157339	157339	location	F	food	PT_Group11551	PT_Sup11551	PT_Add11551	PT_ContactName11551	PT_EMAIL01@test.com	PT_Phone11551	PT_SampleNotes11551	NSPT11551	PT12750	PT_Prod11551	12	5	CS	Meat	PTINV11663	12	11
067	157347	157347	expenseCategory	D	nonFood	PT_Group11552	PT_Sup11552	PT_Add11552	PT_ContactName11552	PT_EMAIL02@test.com	PT_Phone11552	PT_SampleNotes11552	NSPT11552	PT12751	PT_Prod11552	15	5	EA	Meat	PTINV11664	15	12
067	157354	157354	expenseCategory	F	food	PT_Group11553	PT_Sup11553	PT_Add11553	PT_ContactName11553	PT_EMAIL01@test.com	PT_Phone11553	PT_SampleNotes11553	NSPT11553	PT12752	PT_Prod11553	16	5	CS	Meat	PTINV11665	20	13
067	157362	157362	expenseCategory	C	food	PT_Group11554	PT_Sup11554	PT_Add11554	PT_ContactName11554	PT_EMAIL02@test.com	PT_Phone11554	PT_SampleNotes11554	NSPT11554	PT12753	PT_Prod11554	20	5	EA	Dairy	PTINV11666	50	14
067	157370	157370	expenseCategory	D	food	PT_Group11555	PT_Sup11555	PT_Add11555	PT_ContactName11555	PT_EMAIL01@test.com	PT_Phone11555	PT_SampleNotes11555	NSPT11555	PT12754	PT_Prod11555	25	5	CS	Dairy	PTINV11667	20	15
067	157388	157388	expenseCategory	F	food	PT_Group11556	PT_Sup11556	PT_Add11556	PT_ContactName11556	PT_EMAIL02@test.com	PT_Phone11556	PT_SampleNotes11556	NSPT11556	PT12755	PT_Prod11556	10	5	EA	Dairy	PTINV11668	75	16
067	157396	157396	expenseCategory	D	nonFood	PT_Group11557	PT_Sup11557	PT_Add11557	PT_ContactName11557	PT_EMAIL01@test.com	PT_Phone11557	PT_SampleNotes11557	NSPT11557	PT12756	PT_Prod11557	12	5	CS	Paper Towel	PTINV11669	60	17
067	157404	157404	location	F	food	PT_Group11558	PT_Sup11558	PT_Add11558	PT_ContactName11558	PT_EMAIL02@test.com	PT_Phone11558	PT_SampleNotes11558	NSPT11558	PT12757	PT_Prod11558	15	5	EA	Paper Towel	PTINV11670	5	18
067	157420	157420	expenseCategory	C	food	PT_Group11559	PT_Sup11559	PT_Add11559	PT_ContactName11559	PT_EMAIL01@test.com	PT_Phone11559	PT_SampleNotes11559	NSPT11559	PT12758	PT_Prod11559	18	5	CS	Paper Towel	PTINV11671	3	19
067	157438	157438	expenseCategory	D	food	PT_Group11560	PT_Sup11560	PT_Add11560	PT_ContactName11560	PT_EMAIL02@test.com	PT_Phone11560	PT_SampleNotes11560	NSPT11560	PT12759	PT_Prod11560	30	5	EA	Paper Towel	PTINV11672	45	20
067	157479	157479	expenseCategory	F	food	PT_Group11561	PT_Sup11561	PT_Add11561	PT_ContactName11561	PT_EMAIL01@test.com	PT_Phone11561	PT_SampleNotes11561	NSPT11561	PT12760	PT_Prod11561	15	5	CS	Dairy	PTINV11673	45	30
067	157487	157487	expenseCategory	D	nonFood	PT_Group11562	PT_Sup11562	PT_Add11562	PT_ContactName11562	PT_EMAIL02@test.com	PT_Phone11562	PT_SampleNotes11562	NSPT11562	PT12761	PT_Prod11562	20	5	EA	Paper Towel	PTINV11674	23	40
067	157503	157503	expenseCategory	F	food	PT_Group11563	PT_Sup11563	PT_Add11563	PT_ContactName11563	PT_EMAIL01@test.com	PT_Phone11563	PT_SampleNotes11563	NSPT11563	PT12762	PT_Prod11563	12	5	CS	Meat	PTINV11675	14	41
067	157511	157511	expenseCategory	C	food	PT_Group11564	PT_Sup11564	PT_Add11564	PT_ContactName11564	PT_EMAIL02@test.com	PT_Phone11564	PT_SampleNotes11564	NSPT11564	PT12763	PT_Prod11564	15	5	EA	Meat	PTINV11676	12	42
067	157529	157529	expenseCategory	D	food	PT_Group11565	PT_Sup11565	PT_Add11565	PT_ContactName11565	PT_EMAIL01@test.com	PT_Phone11565	PT_SampleNotes11565	NSPT11565	PT12764	PT_Prod11565	16	5	CS	Meat	PTINV11677	6	22
067	157537	157537	location	F	food	PT_Group11566	PT_Sup11566	PT_Add11566	PT_ContactName11566	PT_EMAIL02@test.com	PT_Phone11566	PT_SampleNotes11566	NSPT11566	PT12765	PT_Prod11566	20	5	EA	Dairy	PTINV11678	6	23
